harpnum,t_rec,totusjh,totusjz,absnjzh,savncpp,usflux,area_acr,meangam,meangbt,meangbz,meangbh,meanjzh,meanjzd,latdtmin,latdtmax,londtmin,londtmax,harpnum,t_rec,totbsq,totfz,epsz,totfy,totfx,epsy,epsx
2475,2013.02.18_20:00:00_TAI,15.259,341786300000.0,3.107,244674300000.0,3.011186e+20,13.95313,23.592,113.261,113.281,35.97,0.00636666,0.97595477,27.2064,32.629398,22.9937,32.841702,2500,2013.02.25_10:00:00_TAI,1486000000.0,-160.61,-0.205,-446.28,101.28,0.2848,-0.0646
2475,2013.02.18_21:00:00_TAI,18.188,371763700000.0,2.465,244595900000.0,2.826583e+20,12.85836,23.65,134.248,134.202,43.671,0.00588395,1.13624811,27.2064,32.629398,23.5383,33.386299,2500,2013.02.25_11:00:00_TAI,1467200000.0,-160.39,-0.2074,-453.19,82.119,0.293,-0.0531
2475,2013.02.18_22:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,24.082949,33.93095,2500,2013.02.25_12:00:00_TAI,1464000000.0,-123.04,-0.1594,-450.73,62.531,0.292,-0.0405
2475,2013.02.18_23:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,24.627569,34.475571,2500,2013.02.25_13:00:00_TAI,1476100000.0,-105.6,-0.1357,-457.59,46.826,0.294,-0.0301
2475,2013.02.19_14:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,32.796883,42.644882,2500,2013.02.25_14:00:00_TAI,1426200000.0,-89.932,-0.1196,-439.66,36.5,0.2924,-0.0243
2475,2013.02.19_15:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,33.341503,43.189503,2500,2013.02.25_15:00:00_TAI,1387300000.0,-118.31,-0.1618,-429.87,38.117,0.2939,-0.0261
2475,2013.02.19_16:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,33.886124,43.734123,2500,2013.02.25_16:00:00_TAI,1361600000.0,-149.35,-0.2081,-420.43,56.791,0.2929,-0.0396
2475,2013.02.19_17:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,34.430744,44.278744,2500,2013.02.25_17:00:00_TAI,1423500000.0,-135.26,-0.1802,-438.47,52.859,0.2921,-0.0352
2475,2013.02.19_18:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,34.975365,44.823364,2500,2013.02.25_18:00:00_TAI,1580400000.0,-98.24,-0.1179,-488.33,49.04,0.2931,-0.0294
2475,2013.02.19_19:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,35.519985,45.367985,2500,2013.02.25_19:00:00_TAI,1700300000.0,-48.953,-0.0546,-517.93,-9.0272,0.2889,0.005
2475,2013.02.19_20:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,36.064606,45.912605,2500,2013.02.25_20:00:00_TAI,1634700000.0,-99.098,-0.115,-495.51,12.874,0.2875,-0.0075
2475,2013.02.19_21:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,27.2064,32.629398,36.60923,46.45723,2500,2013.02.25_21:00:00_TAI,1597600000.0,-110.82,-0.1316,-491.1,35.138,0.2915,-0.0209
2479,2013.02.11_11:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-31.019056,-27.706856,2500,2013.02.25_22:00:00_TAI,1670400000.0,-84.8,-0.0963,-506.05,11.609,0.2873,-0.0066
2479,2013.02.11_12:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-30.457197,-27.144997,2500,2013.02.25_23:00:00_TAI,1616900000.0,-57.194,-0.0671,-484.9,-51.79,0.2844,0.0304
2479,2013.02.11_13:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-29.89534,-26.583139,2500,2013.02.26_00:00:00_TAI,1470000000.0,-66.642,-0.086,-434.26,-78.653,0.2802,0.0507
2479,2013.02.11_14:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-29.333481,-26.021282,2500,2013.02.26_01:00:00_TAI,1392000000.0,-81.086,-0.1105,-414.51,-84.699,0.2824,0.0577
2479,2013.02.11_15:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-28.771622,-25.459423,2500,2013.02.26_02:00:00_TAI,1391400000.0,-72.462,-0.0988,-411.9,-93.39,0.2808,0.0637
2479,2013.02.11_16:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-28.209764,-24.897564,2500,2013.02.26_03:00:00_TAI,1413300000.0,-53.417,-0.0717,-419.79,-98.713,0.2817,0.0662
2479,2013.02.11_17:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-27.647907,-24.335707,2500,2013.02.26_04:00:00_TAI,1556000000.0,-51.246,-0.0625,-472.9,-72.852,0.2883,0.0444
2479,2013.02.11_18:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-27.086048,-23.773848,2500,2013.02.26_05:00:00_TAI,1597000000.0,-72.492,-0.0861,-486.65,-23.189,0.289,0.0138
2479,2013.02.11_19:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-26.524189,-23.21199,2500,2013.02.26_06:00:00_TAI,1538500000.0,-90.714,-0.1118,-472.39,-26.83,0.2912,0.0165
2479,2013.02.11_20:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-25.96233,-22.650131,2500,2013.02.26_07:00:00_TAI,1523900000.0,-70.464,-0.0877,-467.38,-60.184,0.2909,0.0375
2479,2013.02.11_21:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-25.400473,-22.088272,2500,2013.02.26_08:00:00_TAI,1566900000.0,-24.372,-0.0295,-466.02,-89.124,0.2821,0.0539
2479,2013.02.11_22:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-24.838615,-21.526415,2500,2013.02.26_09:00:00_TAI,1487100000.0,-66.746,-0.0851,-450.18,-47.062,0.2871,0.03
2479,2013.02.11_23:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-24.276756,-20.964556,2500,2013.02.26_10:00:00_TAI,1348700000.0,-114.65,-0.1612,-411.42,-44.085,0.2893,0.031
2479,2013.02.12_00:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-23.714897,-20.402699,2500,2013.02.26_11:00:00_TAI,1278500000.0,-138.54,-0.2056,-391.47,-53.72,0.2904,0.0399
2479,2013.02.12_01:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-23.153038,-19.840839,2500,2013.02.26_12:00:00_TAI,1266600000.0,-132.18,-0.198,-386.38,-68.205,0.2893,0.0511
2479,2013.02.12_02:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-22.591181,-19.27898,2500,2013.02.26_13:00:00_TAI,1277500000.0,-127.81,-0.1898,-386.89,-80.385,0.2872,0.0597
2479,2013.02.12_03:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-22.029324,-18.717123,2500,2013.02.26_14:00:00_TAI,1272600000.0,-133.38,-0.1988,-380.3,-87.357,0.2834,0.0651
2479,2013.02.12_04:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-21.467464,-18.155264,2500,2013.02.26_15:00:00_TAI,1275000000.0,-145.37,-0.2163,-382.06,-85.755,0.2842,0.0638
2479,2013.02.12_05:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-20.905605,-17.593407,2500,2013.02.26_16:00:00_TAI,1306500000.0,-140.11,-0.2034,-393.54,-67.889,0.2857,0.0493
2479,2013.02.12_06:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-20.343748,-17.031548,2500,2013.02.26_17:00:00_TAI,1411400000.0,-105.65,-0.142,-419.75,-85.765,0.2821,0.0576
2479,2013.02.12_07:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-19.781889,-16.46969,2500,2013.02.26_18:00:00_TAI,1597000000.0,-66.036,-0.0784,-457.74,-133.45,0.2718,0.0793
2479,2013.02.12_08:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-19.220032,-15.907831,2500,2013.02.26_19:00:00_TAI,1636100000.0,-87.168,-0.1011,-470.24,-160.84,0.2726,0.0932
2479,2013.02.12_09:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-18.658173,-15.345973,2500,2013.02.26_20:00:00_TAI,1575000000.0,-121.31,-0.1461,-463.49,-121.05,0.2791,0.0729
2479,2013.02.12_10:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,-18.096313,-14.784115,2500,2013.02.26_21:00:00_TAI,1610900000.0,-106.62,-0.1255,-462.38,-130.8,0.2722,0.077
2479,2013.02.12_11:00:00_TAI,3.527,86007430000.0,0.517,27496180000.0,4.546101e+19,6.58864,29.419,123.93,122.59,58.612,0.00615384,-0.63821197,-15.0385,-12.9255,-17.5345,-14.2222,2500,2013.02.26_22:00:00_TAI,1603400000.0,-70.315,-0.0832,-433.92,-197.34,0.2567,0.1167
2479,2013.02.12_12:00:00_TAI,5.715,144550100000.0,0.259,13839930000.0,6.568734e+19,10.68358,31.244,124.85,129.371,50.663,0.00197679,-0.20600531,-15.0385,-12.9255,-16.972601,-13.6604,2500,2013.02.26_23:00:00_TAI,1457800000.0,-76.01,-0.0989,-368.68,-215.97,0.2399,0.1405
2479,2013.02.12_13:00:00_TAI,3.067,75926060000.0,0.027,12235420000.0,3.654673e+19,10.208528,27.158,123.006,128.14,46.843,0.00042772,0.37282491,-15.0385,-12.9255,-16.410801,-13.0985,2500,2013.02.27_00:00:00_TAI,1419800000.0,-110.64,-0.1478,-358.61,-198.24,0.2395,0.1324
2479,2013.02.12_14:00:00_TAI,1.875,54084360000.0,0.146,5505658000.0,2.919185e+19,9.692896,30.24,104.79,116.708,36.444,-0.0025639,0.18838809,-15.0385,-12.9255,-15.8489,-12.5367,2500,2013.02.27_01:00:00_TAI,1440700000.0,-122.76,-0.1616,-363.18,-190.46,0.2391,0.1254
2479,2013.02.12_15:00:00_TAI,2.845,70813970000.0,0.167,21993160000.0,3.95343e+19,9.361627,25.197,133.223,143.915,47.861,0.0024141,-0.62174016,-15.0385,-12.9255,-15.2871,-11.9748,2500,2013.02.27_02:00:00_TAI,1452700000.0,-122.74,-0.1603,-368.21,-199.7,0.2404,0.1304
2479,2013.02.12_16:00:00_TAI,3.363,92022170000.0,0.66,58490730000.0,3.972327e+19,10.225074,28.357,112.701,119.559,44.687,0.00805076,-1.39152038,-15.0385,-12.9255,-14.7252,-11.4129,2500,2013.02.27_03:00:00_TAI,1450700000.0,-101.81,-0.1331,-354.46,-226.14,0.2317,0.1478
2479,2013.02.12_17:00:00_TAI,1.022,28564890000.0,0.159,6565574000.0,1.576729e+19,10.558088,27.894,98.184,102.278,41.222,0.00483239,-0.38816115,-15.0385,-12.9255,-14.1634,-10.8511,2500,2013.02.27_04:00:00_TAI,1563500000.0,-89.528,-0.1086,-374.49,-243.98,0.2272,0.148
2479,2013.02.12_18:00:00_TAI,1.292,29030050000.0,0.679,48118670000.0,1.732257e+19,9.433708,27.859,129.368,135.482,52.017,0.02262854,-3.12946796,-15.0385,-12.9255,-13.6015,-10.2892,2500,2013.02.27_05:00:00_TAI,1683200000.0,-56.378,-0.0635,-424.02,-216.02,0.2389,0.1217
2479,2013.02.12_19:00:00_TAI,1.275,29268580000.0,0.389,12733330000.0,1.444279e+19,8.578968,26.492,114.247,125.729,37.008,0.01557758,-0.99378091,-15.0385,-12.9255,-13.0396,-9.7274,2500,2013.02.27_06:00:00_TAI,1679600000.0,-107.05,-0.1209,-437.35,-184.33,0.247,0.1041
2479,2013.02.12_20:00:00_TAI,1.785,44781340000.0,0.171,24710380000.0,3.581716e+19,10.492043,27.036,127.688,137.275,45.555,-0.0029434,0.8312571,-15.0385,-12.9255,-12.4778,-9.1655,2500,2013.02.27_07:00:00_TAI,1635900000.0,-110.55,-0.1282,-414.96,-203.17,0.2406,0.1178
2479,2013.02.12_21:00:00_TAI,2.916,70608500000.0,0.302,50754410000.0,3.993175e+19,11.959026,29.093,133.881,146.245,50.878,0.00425322,-1.39469397,-15.0385,-12.9255,-11.9159,-8.6037,2500,2013.02.27_08:00:00_TAI,1705700000.0,-79.295,-0.0882,-410.8,-250.16,0.2284,0.1391
2479,2013.02.12_22:00:00_TAI,2.0,42703350000.0,0.753,45577150000.0,3.126839e+19,13.952468,29.304,141.129,156.179,53.007,0.01476858,-1.74343395,-15.0385,-12.9255,-11.3541,-8.0418,2500,2013.02.27_09:00:00_TAI,1701800000.0,-56.496,-0.063,-399.88,-236.88,0.2229,0.132
2479,2013.02.12_23:00:00_TAI,1.904,43486490000.0,0.378,33600170000.0,2.679283e+19,15.728101,28.403,130.39,139.727,56.2,0.00858698,-1.4895997,-15.0385,-12.9255,-10.7922,-7.4799,2500,2013.02.27_10:00:00_TAI,1568600000.0,-107.35,-0.1298,-387.46,-194.37,0.2343,0.1175
2479,2013.02.13_00:00:00_TAI,1.744,38165160000.0,0.232,8293401000.0,2.161635e+19,14.88231,25.37,135.025,146.23,52.326,0.00703232,-0.49016434,-15.0385,-12.9255,-10.2304,-6.9181,2500,2013.02.27_11:00:00_TAI,1484100000.0,-129.29,-0.1653,-378.84,-184.44,0.2421,0.1179
2479,2013.02.13_01:00:00_TAI,0.904,22534510000.0,0.314,41785550000.0,1.076024e+19,15.821896,30.012,129.606,144.116,51.655,0.01652881,-4.28875446,-15.0385,-12.9255,-9.6685,-6.3562,2500,2013.02.27_12:00:00_TAI,1448800000.0,-138.75,-0.1817,-368.58,-195.65,0.2413,0.1281
2479,2013.02.13_02:00:00_TAI,1.499,58306460000.0,0.077,12640120000.0,1.430444e+19,15.674178,38.298,115.97,117.487,43.828,-0.00234545,-0.52497041,-15.0385,-12.9255,-9.1066,-5.7944,2500,2013.02.27_13:00:00_TAI,1444000000.0,-139.83,-0.1837,-364.66,-207.56,0.2395,0.1363
2479,2013.02.13_03:00:00_TAI,1.728,36386160000.0,0.16,31615960000.0,1.711166e+19,14.747711,23.921,127.92,139.285,57.972,0.00615265,-2.37060857,-15.0385,-12.9255,-8.5448,-5.2325,2500,2013.02.27_14:00:00_TAI,1477200000.0,-149.24,-0.1916,-375.3,-214.54,0.241,0.1377
2479,2013.02.13_04:00:00_TAI,3.776,80505000000.0,0.789,83781060000.0,4.614762e+19,15.125005,31.824,174.074,191.945,71.451,-0.01080968,2.23712397,-15.0385,-12.9255,-7.9829,-4.6707,2500,2013.02.27_15:00:00_TAI,1512400000.0,-133.49,-0.1674,-385.67,-215.58,0.2419,0.1352
2479,2013.02.13_05:00:00_TAI,1.754,34520750000.0,0.351,32734850000.0,2.777492e+19,17.805099,22.922,125.445,139.726,56.011,0.00876538,-1.59502292,-15.0385,-12.9255,-7.4211,-4.1088,2500,2013.02.27_16:00:00_TAI,1565800000.0,-129.54,-0.1569,-397.03,-226.17,0.2405,0.137
2479,2013.02.13_06:00:00_TAI,3.333,58131730000.0,0.079,319338500.0,3.70107e+19,17.875946,23.964,158.556,172.454,73.33,-0.00160205,-0.01270087,-15.0385,-12.9255,-6.8592,-3.5469,2500,2013.02.27_17:00:00_TAI,1699200000.0,-95.41,-0.1065,-415.74,-260.29,0.232,0.1453
2479,2013.02.13_07:00:00_TAI,6.029,127645500000.0,0.479,63805600000.0,6.088821e+19,16.605612,27.58,137.141,148.489,56.759,-0.004795,1.24340546,-15.0385,-12.9255,-6.2974,-2.9851,2500,2013.02.27_18:00:00_TAI,1787400000.0,-88.123,-0.0935,-405.7,-321.33,0.2153,0.1705
2479,2013.02.13_08:00:00_TAI,4.276,76934990000.0,2.023,108517000000.0,3.213216e+19,16.247198,26.281,170.575,188.252,66.805,-0.04495791,4.69927168,-15.0385,-12.9255,-5.7355,-2.4232,2500,2013.02.27_20:00:00_TAI,1695900000.0,-142.37,-0.1592,-409.17,-273.44,0.2288,0.1529
2479,2013.02.13_09:00:00_TAI,0.945,19182410000.0,0.262,17761300000.0,1.403222e+19,14.678487,24.938,128.72,147.563,45.713,0.01248125,-1.64819133,-15.0385,-12.9255,-5.1737,-1.8614,2500,2013.02.27_21:00:00_TAI,1747100000.0,-116.71,-0.1267,-409.2,-294.96,0.2221,0.1601
2479,2013.02.13_10:00:00_TAI,2.154,34789870000.0,0.066,5967205000.0,2.269185e+19,13.327958,22.023,153.96,175.983,71.716,-0.00243159,0.43070579,-15.0385,-12.9255,-4.6118,-1.2995,2500,2013.02.27_22:00:00_TAI,1685000000.0,-116.25,-0.1309,-350.04,-346.57,0.197,0.1951
2479,2013.02.13_11:00:00_TAI,1.765,36691540000.0,0.023,10743590000.0,2.144496e+19,12.542889,28.832,155.845,169.934,52.551,-0.00063969,-0.58164072,-15.0385,-12.9255,-4.0499,-0.7377,2500,2013.02.27_23:00:00_TAI,1562200000.0,-151.2,-0.1836,-316.46,-318.07,0.1921,0.1931
2479,2013.02.13_12:00:00_TAI,2.092,39785100000.0,0.274,36302560000.0,2.319189e+19,11.93412,29.049,174.646,189.708,64.733,-0.00762002,1.96556163,-15.0385,-12.9255,-3.4881,-0.1758,2500,2013.02.28_00:00:00_TAI,1581800000.0,-165.94,-0.199,-336.36,-298.2,0.2017,0.1788
2479,2013.02.13_13:00:00_TAI,1.713,41204490000.0,0.648,38789020000.0,2.539564e+19,15.042896,24.531,160.478,175.038,47.792,-0.01472652,1.71853614,-15.0385,-12.9255,-2.9262,0.386,2500,2013.02.28_01:00:00_TAI,1575400000.0,-167.67,-0.2019,-340.81,-294.41,0.2052,0.1772
2479,2013.02.13_14:00:00_TAI,3.692,81504920000.0,1.317,95558940000.0,3.657091e+19,18.497774,26.664,163.689,170.338,61.812,-0.02232551,3.15773082,-15.0385,-12.9255,-2.3644,0.9479,2500,2013.02.28_02:00:00_TAI,1554000000.0,-162.56,-0.1984,-335.04,-295.48,0.2045,0.1803
2479,2013.02.13_15:00:00_TAI,3.319,69580020000.0,0.726,19708990000.0,3.620778e+19,19.231995,27.978,168.394,172.8,71.545,0.01273184,-0.67421257,-15.0385,-12.9255,-1.8025,1.5098,2500,2013.02.28_03:00:00_TAI,1525100000.0,-153.22,-0.1906,-314.01,-316.05,0.1953,0.1965
2479,2013.02.13_16:00:00_TAI,3.774,70612710000.0,0.129,21392170000.0,2.992627e+19,17.849493,27.724,174.984,183.021,86.8,0.00340375,-1.09780347,-15.0385,-12.9255,-1.2407,2.0716,2500,2013.02.28_04:00:00_TAI,1527200000.0,-137.02,-0.1702,-291.45,-348.11,0.181,0.2162
2479,2013.02.13_17:00:00_TAI,2.895,44362150000.0,0.43,27663360000.0,3.306914e+19,19.927952,22.864,116.06,129.537,86.717,0.01163058,-1.45812047,-15.0385,-12.9255,-0.6788,2.6335,2500,2013.02.28_05:00:00_TAI,1674100000.0,-123.48,-0.1399,-332.12,-361.14,0.1882,0.2046
2479,2013.02.13_18:00:00_TAI,6.389,117425600000.0,0.054,25384480000.0,7.228896e+19,19.02413,30.323,162.65,175.121,87.151,-0.00056212,-0.51571769,-15.0385,-12.9255,-0.1169,3.1953,2500,2013.02.28_06:00:00_TAI,1712400000.0,-138.37,-0.1533,-372.66,-330.95,0.2064,0.1833
2479,2013.02.13_19:00:00_TAI,7.51,141962200000.0,1.054,56729010000.0,7.694389e+19,18.294868,30.148,169.062,178.52,83.686,-0.01004109,1.05375874,-15.0385,-12.9255,0.4449,3.7572,2500,2013.02.28_07:00:00_TAI,1655000000.0,-167.32,-0.1918,-360.76,-315.79,0.2067,0.181
2479,2013.02.13_20:00:00_TAI,9.379,176390300000.0,0.559,62087000000.0,1.046071e+20,17.481617,29.772,173.709,177.913,82.568,0.00377468,-0.81819904,-15.0385,-12.9255,1.0068,4.319,2500,2013.02.28_08:00:00_TAI,1685400000.0,-158.11,-0.178,-349.86,-363.22,0.1969,0.2044
2479,2013.02.13_21:00:00_TAI,5.779,120321300000.0,0.403,73797090000.0,8.302849e+19,16.756094,32.826,179.549,185.01,79.962,-0.00333095,1.18946922,-15.0385,-12.9255,1.5686,4.8809,2500,2013.02.28_09:00:00_TAI,1721500000.0,-114.16,-0.1258,-325.55,-366.79,0.1794,0.2021
2479,2013.02.13_22:00:00_TAI,8.368,148881200000.0,0.494,54937610000.0,8.385563e+19,15.903847,31.81,191.833,198.789,90.52,0.00425894,-0.92358214,-15.0385,-12.9255,2.1305,5.4428,2500,2013.02.28_10:00:00_TAI,1635800000.0,-140.36,-0.1628,-324.49,-329.05,0.1881,0.1908
2479,2013.02.13_23:00:00_TAI,6.52,118511500000.0,0.188,43311050000.0,6.906984e+19,14.877416,29.323,158.578,173.525,81.324,0.0020625,-0.92805296,-15.0385,-12.9255,2.6923,6.0046,2500,2013.02.28_11:00:00_TAI,1536900000.0,-169.78,-0.2095,-317.3,-305.17,0.1958,0.1883
2479,2013.02.14_00:00:00_TAI,6.246,128099900000.0,0.552,27684150000.0,6.704065e+19,16.751881,26.733,147.499,160.255,58.393,-0.0054152,0.52916151,-15.0385,-12.9255,3.2542,6.5665,2500,2013.02.28_12:00:00_TAI,1485300000.0,-187.63,-0.2396,-301.79,-291.33,0.1927,0.186
2479,2013.02.14_01:00:00_TAI,5.701,116623100000.0,0.232,43868840000.0,6.241899e+19,16.900782,27.898,141.491,152.868,62.008,-0.00234344,0.86380082,-15.0385,-12.9255,3.8161,7.1283,2500,2013.02.28_13:00:00_TAI,1467500000.0,-188.99,-0.2443,-295.22,-298.86,0.1908,0.1931
2479,2013.02.14_02:00:00_TAI,3.965,89423050000.0,0.846,80675590000.0,4.105283e+19,15.960578,28.062,142.894,151.497,62.79,-0.01262987,2.34689093,-15.0385,-12.9255,4.3779,7.6902,2500,2013.02.28_14:00:00_TAI,1479500000.0,-188.14,-0.2412,-290.03,-303.85,0.1859,0.1948
2479,2013.02.14_03:00:00_TAI,2.667,62107190000.0,0.849,67703050000.0,3.339433e+19,16.193478,29.374,167.023,178.607,63.079,-0.01515408,2.35602641,-15.0385,-12.9255,4.9398,8.252,2500,2013.02.28_15:00:00_TAI,1512700000.0,-191.69,-0.2404,-291.1,-309.57,0.1825,0.1941
2479,2013.02.14_04:00:00_TAI,2.793,56564730000.0,0.125,3697702000.0,2.884566e+19,16.34281,31.373,152.706,162.562,75.082,0.0027067,0.15662968,-15.0385,-12.9255,5.5016,8.8139,2500,2013.02.28_16:00:00_TAI,1573700000.0,-176.73,-0.213,-285.38,-329.09,0.172,0.1983
2479,2013.02.14_05:00:00_TAI,3.061,61442510000.0,1.244,90266650000.0,3.23032e+19,17.111664,28.464,139.566,152.312,66.495,0.02487572,-3.51727772,-15.0385,-12.9255,6.0635,9.3758,2500,2013.02.28_17:00:00_TAI,1692600000.0,-140.14,-0.157,-280.98,-374.64,0.1574,0.2099
2479,2013.02.14_06:00:00_TAI,3.395,80348550000.0,0.122,10847100000.0,3.988768e+19,15.041609,29.307,133.523,139.379,55.247,0.00176926,-0.30624953,-15.0385,-12.9255,6.6253,9.9376,2500,2013.02.28_18:00:00_TAI,1719100000.0,-174.67,-0.1927,-290.92,-401.67,0.1605,0.2216
2479,2013.02.14_07:00:00_TAI,2.281,54029700000.0,0.279,4918854000.0,2.802002e+19,13.401046,26.771,128.715,133.05,47.981,0.00581453,-0.19962239,-15.0385,-12.9255,7.1872,10.4995,2500,2013.02.28_19:00:00_TAI,1680800000.0,-189.51,-0.2139,-294.04,-371.98,0.1659,0.2099
2479,2013.02.14_08:00:00_TAI,2.805,70753070000.0,0.096,32733210000.0,3.259548e+19,14.205538,25.01,124.962,129.131,47.595,0.00165034,-1.09935677,-15.0385,-12.9255,7.7491,11.0613,2500,2013.02.28_20:00:00_TAI,1705700000.0,-179.18,-0.1993,-299.68,-365.03,0.1666,0.203
2479,2013.02.14_09:00:00_TAI,2.674,59602760000.0,0.401,27391760000.0,2.820626e+19,13.044508,27.469,116.149,126.611,49.394,0.00853313,-1.13529098,-15.0385,-12.9255,8.3109,11.6232,2500,2013.02.28_21:00:00_TAI,1794100000.0,-160.69,-0.1699,-277.38,-418.04,0.1466,0.221
2479,2013.02.14_10:00:00_TAI,1.364,37512230000.0,0.541,37770720000.0,1.869804e+19,11.881431,31.584,125.314,134.333,42.038,0.01387992,-1.88667727,-15.0385,-12.9255,8.8728,12.185,2500,2013.02.28_22:00:00_TAI,1646000000.0,-181.31,-0.2089,-223.16,-422.68,0.1286,0.2435
2479,2013.02.14_11:00:00_TAI,0.593,14702950000.0,0.296,21836140000.0,7.93298e+18,10.622088,30.022,123.096,129.195,44.842,0.01848586,-2.65887189,-15.0385,-12.9255,9.4346,12.7469,2500,2013.02.28_23:00:00_TAI,1578800000.0,-188.18,-0.2261,-235.3,-377.85,0.1413,0.227
2479,2013.02.14_12:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,9.996603,13.308803,2501,2013.02.23_20:00:00_TAI,2497500000.0,519.23,0.3944,45.393,643.17,-0.0172,-0.2442
2479,2013.02.14_13:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-15.0385,-12.9255,10.558462,13.870662,2501,2013.02.23_21:00:00_TAI,2321100000.0,435.38,0.3558,69.478,632.0,-0.0284,-0.2582
