,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,harpnum,t_rec,totusjh,totusjz,absnjzh,savncpp,usflux,area_acr,meangam,meangbt,meangbz,meangbh,meanjzh,meanjzd,latdtmin,latdtmax,londtmin,londtmax,t_rec,totbsq,totfz,epsz,totfy,totfx,epsy,epsx
0,40,2010.05.30_15:00:00_TAI,84.358,1544127000000.0,9.727,525297600000.0,8.594683e+20,87.270607,36.404,162.253,160.912,85.753,0.00761087,0.44398996,-22.0499,-17.549601,7.593,15.3358,2010.05.30_15:00:00_TAI,1175100000.0,-94.361,-0.1523,210.01,-134.92,-0.1695,0.1089
0,40,2010.05.30_16:00:00_TAI,82.222,1465714000000.0,6.463,325050100000.0,8.410149e+20,87.171494,34.588,163.73,165.124,82.513,0.00539907,0.2828379,-22.0499,-17.549601,8.1497,15.8925,2010.05.30_16:00:00_TAI,1202700000.0,-71.942,-0.1135,199.07,-133.93,-0.157,0.1056
0,40,2010.05.30_17:00:00_TAI,80.012,1491307000000.0,9.144,591861600000.0,8.281982e+20,88.13855,34.208,156.553,159.582,76.772,0.00747034,0.63147646,-22.0499,-17.549601,8.7063,16.4491,2010.05.30_17:00:00_TAI,1167100000.0,-65.22,-0.106,192.83,-126.82,-0.1567,0.1031
0,40,2010.05.30_18:00:00_TAI,76.561,1601469000000.0,10.476,588832300000.0,8.81323e+20,86.190491,35.852,148.534,147.747,74.032,0.00721001,0.22811064,-22.0499,-17.549601,9.2629,17.0058,2010.05.30_18:00:00_TAI,1094400000.0,-69.222,-0.12,181.26,-134.87,-0.1571,0.1169
0,40,2010.05.30_19:00:00_TAI,72.213,1535373000000.0,5.07,248154000000.0,8.364569e+20,85.069916,38.504,144.788,144.454,71.646,0.00347996,0.3025507,-22.0499,-17.549601,9.8196,17.562401,2010.05.30_19:00:00_TAI,1084400000.0,-85.895,-0.1503,192.35,-157.26,-0.1682,0.1376
0,40,2010.05.30_20:00:00_TAI,68.0,1380056000000.0,1.237,317037200000.0,8.274229e+20,84.524429,36.089,154.63,153.907,77.528,0.00092506,0.1988693,-22.0499,-17.549601,10.3762,18.118999,2010.05.30_20:00:00_TAI,1122800000.0,-90.463,-0.1528,211.71,-181.15,-0.1788,0.153
0,40,2010.05.30_21:00:00_TAI,79.006,1538408000000.0,1.049,296358900000.0,8.618418e+20,86.088181,34.42,161.525,160.2,78.688,-0.00078369,0.13849311,-22.0499,-17.549601,10.9329,18.675699,2010.05.30_21:00:00_TAI,1160600000.0,-81.901,-0.1339,213.16,-188.36,-0.1742,0.1539
0,40,2010.05.30_22:00:00_TAI,79.729,1544001000000.0,0.459,633878000000.0,8.834611e+20,82.467644,32.921,165.744,166.242,78.348,-0.0003502,0.12416033,-22.0499,-17.549601,11.4895,19.2323,2010.05.30_22:00:00_TAI,1152900000.0,-79.756,-0.1312,206.97,-191.35,-0.1703,0.1574
0,40,2010.05.30_23:00:00_TAI,66.913,1349433000000.0,3.965,972280000000.0,7.752282e+20,77.478127,31.947,159.947,159.7,70.719,-0.0033719,1.52951133,-22.0499,-17.549601,12.0462,19.789,2010.05.30_23:00:00_TAI,1059200000.0,-67.054,-0.1201,194.99,-167.49,-0.1746,0.15
0,40,2010.05.31_00:00:00_TAI,67.199,1401844000000.0,2.909,212101300000.0,7.757489e+20,75.647507,30.508,152.516,153.05,64.475,-0.00237694,0.25043696,-22.0499,-17.549601,12.6028,20.3456,2010.05.31_00:00:00_TAI,995180000.0,-56.433,-0.1076,177.88,-156.18,-0.1695,0.1488
0,40,2010.05.31_01:00:00_TAI,65.242,1343523000000.0,5.123,101443000000.0,7.422816e+20,77.359879,31.595,152.816,153.84,66.209,-0.00430835,-0.03306794,-22.0499,-17.549601,13.1594,20.9023,2010.05.31_01:00:00_TAI,1017100000.0,-52.793,-0.0985,176.28,-164.23,-0.1644,0.1531
0,40,2010.05.31_02:00:00_TAI,58.431,1214834000000.0,6.507,522093000000.0,7.008531e+20,70.697769,33.831,153.008,153.806,65.544,-0.00573812,0.85144401,-22.0499,-17.549601,13.7161,21.4589,2010.05.31_02:00:00_TAI,1011600000.0,-41.948,-0.0787,173.51,-174.31,-0.1627,0.1634
0,40,2010.05.31_03:00:00_TAI,58.514,1236798000000.0,1.755,675265600000.0,7.272155e+20,66.506409,32.081,158.957,157.109,69.286,0.00152512,0.41612548,-22.0499,-17.549601,14.2727,22.015499,2010.05.31_03:00:00_TAI,1017500000.0,-46.557,-0.0868,189.06,-192.58,-0.1762,0.1795
0,40,2010.05.31_04:00:00_TAI,58.072,1212609000000.0,3.996,100732800000.0,6.877235e+20,66.607651,30.023,148.811,145.74,63.544,-0.00357392,0.15852195,-22.0499,-17.549601,14.8294,22.572201,2010.05.31_04:00:00_TAI,961090000.0,-53.675,-0.1059,175.48,-186.41,-0.1732,0.184
0,40,2010.05.31_05:00:00_TAI,47.86,1128740000000.0,0.242,128417900000.0,6.744817e+20,64.633347,32.663,135.637,133.118,58.572,0.00019934,0.16323487,-22.0499,-17.549601,15.386,23.128799,2010.05.31_05:00:00_TAI,921030000.0,-59.393,-0.1223,170.36,-177.62,-0.1754,0.1829
0,40,2010.05.31_06:00:00_TAI,53.075,1242280000000.0,0.241,328705100000.0,7.173865e+20,61.338776,31.931,138.473,137.2,58.033,0.00019219,0.4838697,-22.0499,-17.549601,15.9427,23.685499,2010.05.31_06:00:00_TAI,924560000.0,-60.643,-0.1244,163.63,-174.85,-0.1679,0.1794
0,40,2010.05.31_07:00:00_TAI,58.638,1297680000000.0,1.833,458116000000.0,7.151711e+20,60.481544,30.71,141.926,140.114,59.461,0.00154705,0.71477354,-22.0499,-17.549601,16.4993,24.2421,2010.05.31_07:00:00_TAI,950120000.0,-54.243,-0.1083,172.55,-180.82,-0.1722,0.1805
0,40,2010.05.31_08:00:00_TAI,49.364,1079592000000.0,0.128,374704100000.0,6.015873e+20,58.37854,31.51,137.336,138.482,59.263,0.00013331,0.72017109,-22.0499,-17.549601,17.055901,24.7988,2010.05.31_08:00:00_TAI,971870000.0,-21.227,-0.0414,158.01,-180.7,-0.1542,0.1763
0,40,2010.05.31_09:00:00_TAI,43.676,952438600000.0,3.918,204565500000.0,5.72721e+20,56.706856,30.539,144.798,143.087,63.051,-0.0042957,-0.41474462,-22.0499,-17.549601,17.6126,25.3554,2010.05.31_09:00:00_TAI,940320000.0,-18.609,-0.0375,152.5,-187.47,-0.1538,0.1891
0,40,2010.05.31_10:00:00_TAI,42.604,938110900000.0,2.618,307556500000.0,5.433966e+20,52.309708,31.251,155.147,150.855,69.052,-0.00301275,0.65445173,-22.0499,-17.549601,18.169201,25.912001,2010.05.31_10:00:00_TAI,882950000.0,-31.574,-0.0678,155.41,-187.11,-0.1669,0.201
0,40,2010.05.31_11:00:00_TAI,37.623,875395500000.0,0.694,132987500000.0,5.455739e+20,49.883888,30.872,141.994,137.477,63.199,-0.00074823,0.23475455,-22.0499,-17.549601,18.725901,26.4687,2010.05.31_11:00:00_TAI,840700000.0,-32.737,-0.0739,146.67,-179.61,-0.1655,0.2026
0,40,2010.05.31_12:00:00_TAI,34.468,777567300000.0,0.851,148762900000.0,5.007887e+20,47.652889,29.715,147.278,142.037,65.192,0.00103123,0.14237954,-22.0499,-17.549601,19.282499,27.025299,2010.05.31_12:00:00_TAI,834470000.0,-35.624,-0.081,140.14,-181.86,-0.1593,0.2067
0,40,2010.05.31_13:00:00_TAI,39.0,908112300000.0,1.862,411274900000.0,5.578001e+20,47.990086,29.587,136.985,133.034,57.524,0.00196451,0.48467788,-22.0499,-17.549601,19.839199,27.582001,2010.05.31_13:00:00_TAI,859560000.0,-42.72,-0.0943,147.85,-193.02,-0.1631,0.213
0,40,2010.05.31_14:00:00_TAI,35.071,791059500000.0,0.273,355094000000.0,4.992173e+20,47.288673,28.832,137.651,135.517,58.205,-0.00033302,0.80103081,-22.0499,-17.549601,20.3958,28.138599,2010.05.31_14:00:00_TAI,873460000.0,-31.945,-0.0694,141.56,-193.43,-0.1537,0.21
0,40,2010.05.31_15:00:00_TAI,39.523,922987400000.0,1.591,72145720000.0,5.147542e+20,49.688148,28.928,131.848,130.502,51.143,-0.00177721,0.06938895,-22.0499,-17.549601,20.9524,28.695299,2010.05.31_15:00:00_TAI,912370000.0,-2.5676,-0.0053,147.63,-197.22,-0.1535,0.205
0,40,2010.05.31_16:00:00_TAI,45.693,1077207000000.0,4.327,609637000000.0,5.805185e+20,49.130733,27.576,131.642,131.928,47.735,0.00431361,0.3732785,-22.0499,-17.549601,21.5091,29.2519,2010.05.31_16:00:00_TAI,943820000.0,11.512,0.0231,151.58,-208.86,-0.1523,0.2099
0,40,2010.05.31_17:00:00_TAI,42.934,1105830000000.0,2.474,409782500000.0,6.305455e+20,48.833351,28.339,120.888,119.868,44.342,0.00208791,0.63976079,-22.0499,-17.549601,22.065701,29.8085,2010.05.31_17:00:00_TAI,880960000.0,-24.939,-0.0537,154.76,-204.88,-0.1666,0.2206
0,40,2010.05.31_18:00:00_TAI,41.193,1023938000000.0,3.366,303980800000.0,6.33444e+20,45.028313,28.018,129.002,126.925,46.777,0.00291199,0.01677692,-22.0499,-17.549601,22.6224,30.3652,2010.05.31_18:00:00_TAI,879040000.0,-63.147,-0.1363,153.59,-215.66,-0.1657,0.2327
0,40,2010.05.31_19:00:00_TAI,37.727,940080700000.0,0.723,163934400000.0,6.305016e+20,47.00288,27.369,122.301,120.027,44.068,-0.00062851,-0.26349169,-22.0499,-17.549601,23.179001,30.921801,2010.05.31_19:00:00_TAI,896940000.0,-61.105,-0.1292,153.07,-218.88,-0.1619,0.2314
0,40,2010.05.31_20:00:00_TAI,40.522,1012251000000.0,4.876,266259200000.0,6.226668e+20,45.643314,28.587,126.119,123.965,47.961,-0.00435001,-0.0215336,-22.0499,-17.549601,23.735701,31.4785,2010.05.31_20:00:00_TAI,956520000.0,-37.688,-0.0747,151.73,-229.64,-0.1504,0.2277
0,40,2010.05.31_21:00:00_TAI,41.349,991131100000.0,2.678,372102800000.0,6.120913e+20,48.755833,27.836,127.259,127.317,46.567,0.00254121,-0.11829334,-22.0499,-17.549601,24.292299,32.035099,2010.05.31_21:00:00_TAI,965050000.0,-35.422,-0.0696,150.07,-219.96,-0.1475,0.2162
0,40,2010.05.31_22:00:00_TAI,41.536,949463100000.0,2.39,336690300000.0,6.044727e+20,47.907852,26.467,128.244,128.381,45.358,0.00239449,0.62398893,-22.0499,-17.549601,24.8489,32.591801,2010.05.31_22:00:00_TAI,943040000.0,-40.079,-0.0806,147.32,-212.42,-0.1482,0.2136
0,40,2010.05.31_23:00:00_TAI,38.916,956546800000.0,4.036,476606000000.0,5.862722e+20,46.041988,26.54,123.886,125.057,43.152,0.00401181,0.83973217,-22.0499,-17.549601,25.4056,33.148399,2010.05.31_23:00:00_TAI,892940000.0,-52.375,-0.1113,137.09,-202.16,-0.1456,0.2147
0,41,2010.05.29_01:00:00_TAI,3.399,124064900000.0,0.157,140332900000.0,6.57246e+19,0.885363,42.645,76.438,81.916,32.846,-0.00095831,-1.58367479,16.3522,19.4324,42.622398,48.9575,2010.05.29_01:00:00_TAI,794850000.0,-123.35,-0.2944,-29.851,-171.5,0.0356,0.2046
0,41,2010.05.29_02:00:00_TAI,21.169,462033800000.0,6.371,755483700000.0,3.495074e+20,10.911427,42.934,117.824,125.753,55.067,-0.01225254,-2.6885879,16.3522,19.4324,43.180901,49.515999,2010.05.29_02:00:00_TAI,909780000.0,-141.23,-0.2945,-36.798,-182.06,0.0384,0.1898
0,41,2010.05.29_03:00:00_TAI,46.912,893222600000.0,6.388,1153780000000.0,5.696575e+20,17.71801,39.244,135.11,140.178,69.819,-0.00835039,-2.7907567,16.3522,19.4324,43.739498,50.0746,2010.05.29_03:00:00_TAI,1069400000.0,-165.2,-0.293,-32.172,-218.44,0.0285,0.1937
0,41,2010.05.29_04:00:00_TAI,72.965,1224005000000.0,2.696,611265700000.0,9.384198e+20,26.130646,38.687,132.708,133.926,65.418,-0.00216036,-0.90623814,16.3522,19.4324,44.298,50.633099,2010.05.29_04:00:00_TAI,1239800000.0,-196.12,-0.3001,-53.357,-283.85,0.0408,0.2171
0,41,2010.05.29_05:00:00_TAI,84.933,1453545000000.0,5.003,795632600000.0,1.0842e+21,30.949877,35.927,140.32,140.986,63.83,0.00351061,-1.0330025,16.3522,19.4324,44.856602,51.191601,2010.05.29_05:00:00_TAI,1248400000.0,-222.52,-0.3381,-49.246,-298.39,0.0374,0.2267
0,41,2010.05.29_06:00:00_TAI,79.479,1371216000000.0,1.849,242468300000.0,1.217496e+21,34.02026,34.956,129.782,128.1,60.708,-0.00110374,0.07952217,16.3522,19.4324,45.4151,51.750198,2010.05.29_06:00:00_TAI,1245900000.0,-234.84,-0.3575,-67.704,-301.84,0.0515,0.2298
0,41,2010.05.29_07:00:00_TAI,96.381,1627407000000.0,1.316,329681300000.0,1.361869e+21,34.935757,32.665,133.125,130.948,60.646,-0.00071619,0.33202952,16.3522,19.4324,45.973701,52.308701,2010.05.29_07:00:00_TAI,1333900000.0,-280.98,-0.3996,-80.616,-321.28,0.0573,0.2284
0,41,2010.05.29_08:00:00_TAI,99.251,1803870000000.0,7.962,402698400000.0,1.429965e+21,38.653656,33.951,130.644,130.943,60.578,-0.00417287,-0.39048484,16.3522,19.4324,46.5322,52.867298,2010.05.29_08:00:00_TAI,1425200000.0,-302.93,-0.4032,-85.498,-339.88,0.0569,0.2262
0,41,2010.05.29_09:00:00_TAI,97.125,1524825000000.0,1.835,302658600000.0,1.353078e+21,35.941616,32.48,142.678,142.471,66.271,-0.00113674,-0.34695542,16.3522,19.4324,47.090698,53.4258,2010.05.29_09:00:00_TAI,1463100000.0,-310.17,-0.4021,-63.603,-338.62,0.0412,0.2195
0,41,2010.05.29_10:00:00_TAI,103.119,1841606000000.0,5.911,628874500000.0,1.357735e+21,35.031559,34.359,139.005,139.39,66.922,-0.00346079,-0.68128723,16.3522,19.4324,47.6493,53.984402,2010.05.29_10:00:00_TAI,1490600000.0,-299.03,-0.3805,-81.311,-351.28,0.0517,0.2235
0,41,2010.05.29_11:00:00_TAI,90.952,1607839000000.0,0.813,769959300000.0,1.332584e+21,34.54575,31.492,138.381,137.721,64.832,0.00048878,-0.85625744,16.3522,19.4324,48.207802,54.5429,2010.05.29_11:00:00_TAI,1410000000.0,-286.9,-0.386,-67.121,-322.52,0.0451,0.2169
0,41,2010.05.29_12:00:00_TAI,88.847,1513684000000.0,1.384,403831200000.0,1.331286e+21,35.271545,31.954,130.298,128.921,59.811,-0.00080444,-0.43451038,16.3522,19.4324,48.766399,55.101398,2010.05.29_12:00:00_TAI,1388000000.0,-293.24,-0.4007,-57.253,-308.37,0.0391,0.2107
0,41,2010.05.29_13:00:00_TAI,88.054,1592942000000.0,6.69,519919600000.0,1.402848e+21,34.107533,31.953,129.411,130.075,54.277,-0.00363415,-0.29210496,16.3522,19.4324,49.324902,55.66,2010.05.29_13:00:00_TAI,1411600000.0,-311.39,-0.4185,-61.799,-318.09,0.0415,0.2137
0,41,2010.05.29_14:00:00_TAI,106.324,1979848000000.0,7.609,402093700000.0,1.519827e+21,38.11985,32.104,123.023,124.514,51.921,-0.00358754,-0.21271628,16.3522,19.4324,49.883499,56.218498,2010.05.29_14:00:00_TAI,1467100000.0,-321.3,-0.4154,-69.401,-336.57,0.0449,0.2176
0,41,2010.05.29_15:00:00_TAI,111.708,1991438000000.0,13.148,861133000000.0,1.689978e+21,38.022099,29.845,119.232,118.539,49.026,-0.00558993,-0.12965769,16.3522,19.4324,50.442001,56.7771,2010.05.29_15:00:00_TAI,1538800000.0,-372.46,-0.4591,-76.408,-361.36,0.0471,0.2227
0,41,2010.05.29_16:00:00_TAI,125.433,2280828000000.0,8.432,358557600000.0,1.946664e+21,39.448318,28.719,116.477,115.845,48.985,-0.00303215,-0.11609603,16.3522,19.4324,51.0005,57.335602,2010.05.29_16:00:00_TAI,1628000000.0,-416.5,-0.4853,-84.499,-369.55,0.0492,0.2153
0,41,2010.05.29_17:00:00_TAI,118.741,2256625000000.0,8.01,521645600000.0,2.078857e+21,44.929321,31.27,110.377,110.51,46.331,-0.00257727,-0.2314097,16.3522,19.4324,51.559101,57.894199,2010.05.29_17:00:00_TAI,1683700000.0,-436.95,-0.4923,-74.3,-367.11,0.0419,0.2068
0,41,2010.05.29_18:00:00_TAI,128.08,2241677000000.0,3.98,521189600000.0,2.108065e+21,44.821228,29.294,118.285,116.876,51.273,-0.00135505,-0.32851726,16.3522,19.4324,52.117599,58.452702,2010.05.29_18:00:00_TAI,1790700000.0,-464.96,-0.4925,-72.54,-376.89,0.0384,0.1996
0,41,2010.05.29_19:00:00_TAI,138.538,2406999000000.0,8.887,679486200000.0,2.178843e+21,45.567329,29.143,119.295,118.299,51.527,-0.00302269,-0.42784646,16.3522,19.4324,52.676201,59.011299,2010.05.29_19:00:00_TAI,1928100000.0,-495.46,-0.4874,-72.99,-404.15,0.0359,0.1988
0,41,2010.05.29_20:00:00_TAI,122.711,2127321000000.0,4.343,737510200000.0,2.086244e+21,46.511093,28.351,118.539,118.458,51.269,-0.0016043,-0.50432605,16.3522,19.4324,53.234699,59.569801,2010.05.29_20:00:00_TAI,1883700000.0,-500.01,-0.5035,-86.705,-384.98,0.0437,0.1938
0,41,2010.05.29_21:00:00_TAI,125.844,2240144000000.0,10.61,876075500000.0,2.146548e+21,45.856842,29.6,115.175,113.997,51.433,-0.00360139,-0.28440723,16.3522,19.4324,53.793301,60.1283,2010.05.29_21:00:00_TAI,1812100000.0,-499.69,-0.5231,-103.2,-362.89,0.054,0.1899
0,41,2010.05.29_22:00:00_TAI,135.029,2571502000000.0,8.363,715603000000.0,2.280345e+21,46.09079,30.603,107.928,108.321,48.884,-0.00249727,-0.1036026,16.3522,19.4324,54.351799,60.686901,2010.05.29_22:00:00_TAI,1851700000.0,-515.92,-0.5285,-82.67,-371.93,0.0423,0.1905
0,41,2010.05.29_23:00:00_TAI,138.184,2877855000000.0,8.421,414315000000.0,2.372646e+21,48.156132,33.624,100.486,103.914,45.742,-0.00226498,-0.18708211,16.3522,19.4324,54.910301,61.245399,2010.05.29_23:00:00_TAI,1905500000.0,-511.54,-0.5092,-68.478,-376.74,0.0341,0.1875
0,41,2010.05.30_00:00:00_TAI,139.933,2840724000000.0,3.816,423704400000.0,2.59603e+21,53.447433,33.634,98.367,100.399,43.475,-0.00095087,0.00639425,16.3522,19.4324,55.468899,61.804001,2010.05.30_00:00:00_TAI,2051200000.0,-552.26,-0.5107,-59.221,-408.42,0.0274,0.1888
0,41,2010.05.30_01:00:00_TAI,150.609,3082711000000.0,6.051,482444800000.0,2.824832e+21,56.646748,33.165,96.314,97.488,42.784,-0.00140521,-0.15179262,16.3522,19.4324,56.027401,62.362499,2010.05.30_01:00:00_TAI,2245600000.0,-620.84,-0.5244,-77.077,-437.97,0.0326,0.185
0,41,2010.05.30_02:00:00_TAI,169.294,3196220000000.0,7.168,552814900000.0,2.922215e+21,54.564907,32.431,100.028,101.569,47.509,-0.00170393,-0.24309045,16.3522,19.4324,56.585999,62.921101,2010.05.30_02:00:00_TAI,2444700000.0,-675.8,-0.5244,-102.05,-469.42,0.0396,0.1821
0,41,2010.05.30_03:00:00_TAI,158.323,2990102000000.0,8.419,930509400000.0,2.96486e+21,53.853664,32.613,99.463,99.595,48.026,-0.00202325,-0.41365862,16.3522,19.4324,57.144501,63.479599,2010.05.30_03:00:00_TAI,2521700000.0,-676.27,-0.5087,-113.76,-463.77,0.0428,0.1744
0,41,2010.05.30_04:00:00_TAI,154.199,2856171000000.0,4.564,441542600000.0,2.831394e+21,53.124645,31.548,100.888,102.689,49.352,-0.00119605,-0.21401782,16.3522,19.4324,57.703098,64.038101,2010.05.30_04:00:00_TAI,2527700000.0,-683.36,-0.5128,-95.187,-447.11,0.0357,0.1678
0,41,2010.05.30_05:00:00_TAI,131.081,2317923000000.0,1.005,853994200000.0,2.719291e+21,50.924595,29.884,95.467,96.171,46.297,0.00027761,-0.43632361,16.3522,19.4324,58.2616,64.596703,2010.05.30_05:00:00_TAI,2496100000.0,-649.43,-0.4935,-64.618,-428.5,0.0246,0.1628
0,41,2010.05.30_06:00:00_TAI,122.29,2157572000000.0,4.803,546855800000.0,2.755582e+21,45.351727,29.407,92.262,92.35,43.666,-0.00128705,-0.27100772,16.3522,19.4324,58.820202,65.155197,2010.05.30_06:00:00_TAI,2449800000.0,-664.76,-0.5147,-67.758,-432.09,0.0262,0.1673
0,41,2010.05.30_07:00:00_TAI,118.432,2103065000000.0,5.208,807692100000.0,2.66985e+21,44.484505,30.214,89.036,88.361,43.112,-0.00139173,-0.3992016,16.3522,19.4324,59.3787,65.713799,2010.05.30_07:00:00_TAI,2345300000.0,-615.7,-0.498,-75.891,-414.58,0.0307,0.1677
0,41,2010.05.30_08:00:00_TAI,115.804,2098435000000.0,9.444,511427200000.0,2.647211e+21,43.302391,29.76,87.926,87.466,41.671,-0.00256548,-0.20746192,16.3522,19.4324,59.937199,66.272301,2010.05.30_08:00:00_TAI,2371900000.0,-637.58,-0.5099,-89.164,-407.63,0.0357,0.163
0,41,2010.05.30_09:00:00_TAI,109.367,2003839000000.0,6.682,685458700000.0,2.510342e+21,40.198856,30.53,93.567,93.687,45.391,-0.00195092,-0.37017167,16.3522,19.4324,60.4958,66.830902,2010.05.30_09:00:00_TAI,2338300000.0,-620.89,-0.5037,-80.882,-385.96,0.0328,0.1565
0,41,2010.05.30_10:00:00_TAI,100.794,1788778000000.0,7.685,447238200000.0,2.371024e+21,40.14344,29.819,93.226,92.093,47.044,-0.00243567,-0.21384721,16.3522,19.4324,61.054298,67.389397,2010.05.30_10:00:00_TAI,2254200000.0,-604.4,-0.5086,-67.152,-361.48,0.0283,0.1521
0,41,2010.05.30_11:00:00_TAI,97.392,1713682000000.0,3.271,653447500000.0,2.267949e+21,37.511574,29.452,91.43,90.77,45.287,-0.00106745,-0.39452049,16.3522,19.4324,61.6129,67.947899,2010.05.30_11:00:00_TAI,2162600000.0,-573.23,-0.5028,-63.303,-347.07,0.0278,0.1522
0,41,2010.05.30_12:00:00_TAI,108.872,1860722000000.0,4.663,320970600000.0,2.279988e+21,36.534008,28.859,90.62,90.425,44.15,-0.00152425,-0.19412071,16.3522,19.4324,62.171398,68.5065,2010.05.30_12:00:00_TAI,2153900000.0,-592.51,-0.5218,-46.105,-350.8,0.0203,0.1545
0,41,2010.05.30_13:00:00_TAI,112.263,1944430000000.0,3.235,430247700000.0,2.283651e+21,34.705006,28.935,90.77,90.309,43.55,-0.00103481,-0.25465626,16.3522,19.4324,62.73,69.065002,2010.05.30_13:00:00_TAI,2167100000.0,-595.08,-0.5209,-36.697,-361.48,0.0161,0.1582
0,41,2010.05.30_14:00:00_TAI,104.806,1756900000000.0,6.513,458754700000.0,2.18953e+21,35.826698,28.432,90.458,89.529,43.777,-0.0022124,0.00658953,16.3522,19.4324,63.288502,69.623596,2010.05.30_14:00:00_TAI,2152600000.0,-595.71,-0.5249,-40.167,-365.16,0.0177,0.1609
0,41,2010.05.30_15:00:00_TAI,99.176,1756035000000.0,4.728,413608700000.0,2.213841e+21,34.780235,29.195,84.31,83.099,40.826,-0.00149282,0.08748853,16.3522,19.4324,63.847,70.182098,2010.05.30_15:00:00_TAI,2138900000.0,-602.72,-0.5345,-31.582,-355.46,0.014,0.1576
0,41,2010.05.30_16:00:00_TAI,89.729,1660609000000.0,2.459,306449000000.0,2.198888e+21,28.503443,28.354,78.853,78.036,37.589,-0.00076222,0.08812559,16.3522,19.4324,64.405602,70.7407,2010.05.30_16:00:00_TAI,2072800000.0,-604.38,-0.5531,-25.729,-347.58,0.0118,0.159
0,41,2010.05.30_17:00:00_TAI,83.051,1499481000000.0,0.98,166381200000.0,2.049768e+21,27.610775,28.187,79.557,78.599,37.593,-0.00033042,0.10377912,16.3522,19.4324,64.964104,71.299202,2010.05.30_17:00:00_TAI,1980500000.0,-573.68,-0.5495,-32.62,-326.17,0.0156,0.1562
0,41,2010.05.30_18:00:00_TAI,74.194,1321484000000.0,2.607,255040700000.0,1.910655e+21,25.143419,26.772,77.696,77.444,36.181,-0.00095536,0.11001807,16.3522,19.4324,65.522697,71.857803,2010.05.30_18:00:00_TAI,1935300000.0,-564.15,-0.5529,-26.097,-328.1,0.0128,0.1608
0,41,2010.05.30_19:00:00_TAI,86.535,1530397000000.0,2.339,385669100000.0,1.903349e+21,23.354837,25.501,79.611,78.998,38.065,-0.00086534,-0.08002771,16.3522,19.4324,66.0812,72.416298,2010.05.30_19:00:00_TAI,1959500000.0,-584.17,-0.5655,-6.3227,-322.26,0.0031,0.156
0,41,2010.05.30_20:00:00_TAI,75.993,1427682000000.0,4.678,434353200000.0,1.804377e+21,19.276796,26.367,73.062,71.808,34.648,-0.0017346,-0.29724774,16.3522,19.4324,66.639801,72.9748,2010.05.30_20:00:00_TAI,1816300000.0,-559.64,-0.5845,-3.4614,-300.56,0.0018,0.1569
0,41,2010.05.30_21:00:00_TAI,61.278,1285766000000.0,0.028,264942800000.0,1.713443e+21,16.240194,27.177,69.389,69.138,32.877,-1.028e-05,-0.18177238,16.3522,19.4324,67.198303,73.533401,2010.05.30_21:00:00_TAI,1777200000.0,-555.39,-0.5928,-6.6323,-289.41,0.0035,0.1545
0,43,2010.05.31_05:00:00_TAI,19.386,665110300000.0,2.352,286173700000.0,2.070017e+20,12.811666,58.365,109.211,106.409,59.315,0.00420718,-0.94654572,-22.8379,-16.282101,-21.887199,-8.3736,2010.05.31_05:00:00_TAI,1044000000.0,270.01,0.4906,147.53,154.21,-0.134,-0.1401
0,43,2010.05.31_06:00:00_TAI,38.913,1035629000000.0,1.215,275493000000.0,3.536143e+20,26.790665,55.71,110.874,111.604,56.722,0.00135477,-0.15318446,-22.8379,-16.282101,-21.3302,-7.8166,2010.05.31_06:00:00_TAI,1186900000.0,322.21,0.5149,156.93,147.07,-0.1254,-0.1175
0,43,2010.05.31_07:00:00_TAI,37.843,965727900000.0,2.363,378371900000.0,3.673055e+20,29.461899,51.335,131.452,129.848,68.977,-0.00302141,-0.80368793,-22.8379,-16.282101,-20.773199,-7.2596,2010.05.31_07:00:00_TAI,1179300000.0,295.91,0.4759,159.52,153.56,-0.1283,-0.1235
0,43,2010.05.31_08:00:00_TAI,51.436,1202570000000.0,4.597,601430300000.0,4.547436e+20,34.813274,49.84,143.347,140.758,77.599,-0.00502978,-0.05010103,-22.8379,-16.282101,-20.2162,-6.7027,2010.05.31_08:00:00_TAI,1124900000.0,240.16,0.405,158.77,136.16,-0.1339,-0.1148
0,43,2010.05.31_09:00:00_TAI,49.905,1145547000000.0,1.652,307745500000.0,5.099292e+20,35.96645,46.847,149.207,145.599,81.651,0.0017205,0.59273928,-22.8379,-16.282101,-19.659201,-6.1457,2010.05.31_09:00:00_TAI,1100700000.0,202.3,0.3486,156.5,129.29,-0.1348,-0.1114
0,43,2010.05.31_10:00:00_TAI,51.74,1278581000000.0,0.889,224703100000.0,5.693668e+20,40.908302,47.245,140.511,140.859,74.98,-0.00082764,0.38688084,-22.8379,-16.282101,-19.102301,-5.5887,2010.05.31_10:00:00_TAI,1094100000.0,164.02,0.2844,167.59,136.61,-0.1453,-0.1184
0,43,2010.05.31_11:00:00_TAI,61.382,1318054000000.0,5.494,326209400000.0,6.268859e+20,42.7672,39.524,162.863,163.089,82.973,-0.00542326,0.28619125,-22.8379,-16.282101,-18.5453,-5.0317,2010.05.31_11:00:00_TAI,1088300000.0,127.05,0.2215,173.82,127.1,-0.1515,-0.1108
